id,posisi,cv_user,probability
0199e77c-22db-48c8-ab65-8f5f4ab935c7,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
7a2df158-4c2d-46d8-b6ce-8b9b36b68ab8,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
0919c024-d9bb-4e72-80be-eaeef3c7b402,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
65851dfa-d87b-4b6b-a27e-c57d5f67e63d,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
ea2e66df-65ed-486f-b5e5-9b6e42276039,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
9f0dc823-6211-4b1f-bcb8-5f0818de4368,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
14a6dacc-2e50-4f42-a920-da0e779a9b9b,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
6415c939-ff1b-4c49-a5a2-1aaba64563aa,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
42506bf7-41f1-4b59-b5db-edd5bc216f62,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
82b2c473-1b17-45cc-81b9-bc16f0b6abf2,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
afe7b630-057c-437d-a20d-2398efb5de1f,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
2baf8a74-f831-467b-a46a-86f549a400e7,front desk agent,"Curriculum Vitae Data Diri : Anda Tempat, Tanggal Lahir: Tempat, Tanggal Lahir Usia: 23 tahun : Lengkap Nomor Telepon: Nomor Telepon Email: Email Anda SIM: SIM A Ringkasan Profesional Saya adalah lulusan D3 Manajemen Perhotelan dengan pengalaman 1 tahun bekerja di hotel berbintang sebagai Front Desk Agent. Saya memiliki keahlian dalam mengelola sistem reservasi hotel, menangani proses checkin dan checkout, serta memberikan informasi terkait hotel dan fasilitasnya. Dengan kemampuan bahasa Inggris aktif, saya dapat berkomunikasi dengan tamu lokal maupun internasional dengan baik. Saya dikenal sebagai pribadi yang teliti, disiplin, dan inovatif, serta memiliki SIM A yang mendukung mobilitas dalam pekerjaan. Pendidikan D3 Manajemen Perhotelan – Universitas Tahun Masuk Tahun Lulus Pengalaman Kerja Front Desk Agent – Hotel, Lokasi Tahun Mulai Tahun Selesai Menangani proses checkin dan checkout tamu dengan profesional dan cepat. Mengelola reservasi kamar melalui sistem OTA dan secara langsung. Memberikan informasi lengkap kepada tamu mengenai hotel, kamar yang tersedia, tarif, dan fasilitas. Menjawab panggilan telepon eksternal dan internal, serta menangani permintaan tamu. Berkomunikasi dengan berbagai departemen untuk memastikan kenyamanan tamu selama menginap. Mendokumentasikan setiap pemesanan, keluhan, dan permintaan khusus tamu untuk referensi lebih lanjut. Keahlian Mengoperasikan sistem reservasi hotel dan OTA Online Travel Agent Menangani proses checkin/checkout dengan profesionalisme tinggi Memberikan pelayanan pelanggan dengan standar terbaik Berkomunikasi dengan baik dalam bahasa Inggris aktif Memiliki keterampilan administrasi dan dokumentasi data tamu Mahir dalam penggunaan Microsoft Office Word, Excel, PowerPoint Sertifikasi Pelatihan Front Office & Hospitality Management – Lembaga, Tahun Sertifikat Bahasa Inggris TOEIC/TOEFL/IELTS – Skor Soft Skills Komunikasi interpersonal yang baik Disiplin dan teliti dalam bekerja Kemampuan berpikir inovatif dan kreatif Kemampuan bekerja sama dalam tim Fleksibel dan mampu beradaptasi dengan cepat Bahasa Bahasa Indonesia Fluent Bahasa Inggris Aktif",98.0%
